casenew	weighta	P550tpr	P344pr	P425r	A172	A093r	A094r	A121r	SexHRP	A049r	G018r	G019r	Gorx	weightar	maininc	income	expenditure	hhsize
7463	5.60553569401633	69.3785723311128	71.62	2	2	3	4	1	1	1	1	1	4	1.07424842260906	1	71.620002746582	69.3785705566406	1
7459	3.50113831579336	286.511721517859	497.27	1	1	1	2	1	2	1	1	1	1	.670960371743232	0	497.269989013672	286.51171875	1
7459	7.630226837522	148.386707713868	222.702	2	2	4	5	3	2	1	1	1	3	1.46226152000192	1	222.701995849609	148.386703491211	1
7457	2.35839048659901	338.625	998.23	1	1	1	1	3	1	5	3	3	12	.45196345156264	0	998.22998046875	338.625	5
7455	4.05211143990006	191.578882375189	185.402	2	1	4	5	3	2	1	1	1	5	.776549211379633	1	185.401992797852	191.578887939453	1
7453	3.49462742519254	632.883841080616	522.624	2	2	4	5	3	1	2	2	1	3	.669712620530948	1	522.6240234375	632.883850097656	2
7453	8.38931582532894	545.978802569117	824.495	1	1	1	3	3	2	2	2	1	2	1.60773381601137	0	824.494995117188	545.978820800781	2
7448	4.33783986827982	316.92865550762	288.57	2	2	4	5	3	1	2	2	1	3	.83130638896913	1	288.570007324219	316.928649902344	2
7447	2.975220941607	315.703568573398	611.664	2	1	4	5	3	1	2	2	1	6	.570173231944003	1	611.664001464844	315.703582763672	2
7444	3.45785173067349	465.84	362.35	2	1	4	5	1	1	2	2	1	2	.662664903063086	1	362.350006103516	465.839996337891	2
7441	3.0066832745258	536.080505204236	1184.99	1	1	1	1	3	2	5	2	3	11	.576202693418256	0	1184.98999023438	536.080505371094	5
7440	5.43492816139453	293.376131535837	717.216153846154	1	1	1	1	3	2	1	1	1	6	1.04155308663968	0	717.216125488281	293.376129150391	1
7439	3.3932732486415	152.67	282	2	2	4	3	2	2	4	2	3	2	.65028904172812	1	282	152.669998168945	4
7431	4.83634559756053	656.790275005122	780.11	1	1	1	1	3	1	4	2	3	2	.926840343719079	0	780.109985351563	656.790283203125	4
7431	4.48101008893464	794.54415339447	1160.575	1	1	1	1	3	1	3	3	1	3	.858743621037282	0	1160.57495117188	794.544128417969	3
7425	5.93117482920804	447.58414837886	560.52	2	1	4	5	3	1	2	2	1	7	1.13665411341447	1	560.52001953125	447.584136962891	2
7415	3.65549516795126	398.668059870758	183.54	2	2	4	3	3	2	1	1	1	2	.700541416981519	1	183.539993286133	398.668060302734	1
7407	5.9901182357809	207.658364723548	225.184	2	1	4	5	3	2	2	2	1	7	1.14795006530747	1	225.184005737305	207.65837097168	2
7406	4.74142509820603	493.020336198328	680.744	2	1	4	5	3	1	3	3	1	9	.908649718902672	1	680.744018554688	493.020324707031	3
7404	4.69910753410356	499.017661641153	776.406666666667	1	1	1	2	3	2	2	2	1	1	.900539954026094	0	776.406677246094	499.017669677734	2
7400	4.57185493227263	792.919804278617	1184.99	1	1	1	1	3	1	4	2	3	6	.876153184544686	0	1184.98999023438	792.919799804688	4
7399	4.70852885650685	1175	1184.99	1	1	1	1	3	1	4	2	3	9	.902345462238525	0	1184.98999023438	1175	4
7397	5.51867568571559	701.020888131173	284.132	2	1	3	2	3	2	1	1	1	7	1.05760251542048	1	284.131988525391	701.020874023438	1
7396	4.49539937016196	289.245705537859	278.2	2	1	2	3	2	2	2	1	2	5	.86150119203579	1	278.200012207031	289.245697021484	2
7393	5.99636353134528	480.105242531942	1184.99	1	1	1	1	3	1	2	2	1	3	1.14914691771819	0	1184.98999023438	480.105255126953	2
7391	7.30181775117053	620.93987754053	1076.3208974359	1	1	1	1	3	1	2	2	1	3	1.399324993996	0	1076.32092285156	620.939880371094	2
7388	4.58146113203672	204.83052161868	319.64	1	1	1	3	1	1	1	1	1	5	.877994122772029	0	319.640014648438	204.830520629883	1
7387	4.341397352973	491.913173819302	771.13	2	1	1	2	3	2	2	2	1	8	.831988147596443	1	771.130004882813	491.913177490234	2
7386	4.17748194075724	288.286884421856	170.4	2	2	4	5	1	2	2	1	2	8	.800575293834391	1	170.399993896484	288.286895751953	2
7385	5.64622201203052	88.94	102	2	1	4	5	3	1	1	1	1	10	1.08204557444865	1	102	88.9400024414063	1
7385	7.75226823640053	310.409770793968	401.61	1	1	1	3	1	1	4	2	3	10	1.48564961123791	0	401.609985351563	310.409759521484	4
7383	6.28157155492851	367.153958725061	1049.162	1	1	1	3	3	1	4	4	1	2	1.20380436460177	0	1049.16198730469	367.153961181641	4
7381	1.92101782469523	447.4845628	819.06	1	1	1	1	3	2	4	2	3	12	.368145076693668	0	819.059997558594	447.484558105469	4
7380	5.76615238530866	555.06530937607	1061.68	1	1	1	1	3	1	5	2	3	6	1.10502910739707	0	1061.68005371094	555.065307617188	5
7377	4.36466564242134	232.71901151705	328.234	2	2	4	5	3	1	2	2	1	5	.836447297372864	1	328.234008789063	232.719009399414	2
7377	5.22792062205204	796.44	1184.99	2	1	2	4	3	2	3	1	3	7	1.00188203025087	1	1184.98999023438	796.440002441406	3
7374	4.54058642595601	500.057711320811	638.5	1	1	2	3	1	2	4	3	2	10	.870160868123648	0	638.5	500.057708740234	4
7373	5.55600083036139	64.4914277928867	259.96	2	1	4	5	1	1	1	1	1	8	1.06475552985979	1	259.959991455078	64.4914245605469	1
7372	3.40771329911831	182.805825117383	217.65	2	2	4	5	1	2	1	1	1	5	.653056342177863	1	217.649993896484	182.80583190918	1
7369	5.50723764888535	263.069591067694	479.442	2	1	4	5	1	1	4	4	1	5	1.05541052277368	1	479.441986083984	263.069580078125	4
7366	6.32541319051821	504.785372726016	1130	1	1	2	1	3	2	2	2	1	2	1.21220620350668	0	1130	504.785369873047	2
7364	5.22580839026589	786.844658258327	493.337	2	1	4	5	3	2	1	1	1	6	1.00147724080909	1	493.337005615234	786.844665527344	1
7359	6.13235970600561	106.351076945325	185.962	2	2	4	5	2	2	1	1	1	11	1.17520931105299	1	185.962005615234	106.35107421875	1
7357	5.84398871420493	377.863586144798	531.984	2	1	4	5	3	1	2	2	1	11	1.11994571093021	1	531.984008789063	377.863586425781	2
7357	5.30954162328969	56.1549735523645	87.7	2	2	3	4	1	1	1	1	1	4	1.01752393079659	1	87.6999969482422	56.154972076416	1
7351	5.62685412854007	307.106559078818	403.18	1	1	1	3	3	1	2	2	1	5	1.07833390094863	0	403.179992675781	307.106567382813	2
7343	4.55287685824908	366.990574435318	456.48	1	2	2	3	1	2	3	2	2	8	.87251621437862	0	456.480010986328	366.990570068359	3
7343	5.2664598462098	247.01865531054	515.21	1	1	2	3	3	2	3	3	1	8	1.00926771165938	0	515.210021972656	247.018661499023	3
7342	5.32497955762336	1175	1184.99	1	1	2	2	3	2	4	2	3	6	1.0204824663428	0	1184.98999023438	1175	4
7339	5.86828215599134	233.430539375088	145.85	1	1	1	2	2	2	1	1	1	2	1.12460132155216	0	145.850006103516	233.430541992188	1
7339	3.17517748452229	591.68	266.972	2	1	4	5	3	1	2	2	1	10	.608493030896741	1	266.971984863281	591.679992675781	2
7332	4.848952298695	624.769056677045	705.31	1	1	1	3	1	2	3	3	1	11	.9292562999358	0	705.309997558594	624.76904296875	3
7321	4.2807758679759	791.638512143149	718.99	1	1	1	1	3	2	2	2	1	9	.820370607687837	0	718.989990234375	791.638488769531	2
7319	5.04860422522573	177.474626226436	278.852	2	1	4	5	3	2	1	1	1	6	.967517722011024	1	278.851989746094	177.474624633789	1
7317	5.49280490272656	81.55	84.9	2	2	4	2	1	1	1	1	1	7	1.05264462212809	1	84.9000015258789	81.5500030517578	1
7317	3.64293229609599	352.889218403994	1069.03	1	1	1	2	3	2	3	3	1	9	.698133860235716	0	1069.03002929688	352.889221191406	3
7315	6.08873703403369	237.605	207.7	2	1	4	4	3	2	2	2	1	5	1.16684943447494	1	207.699996948242	237.604995727539	2
7310	4.93409622580976	113.491564290927	373.875	2	2	4	5	3	1	1	1	1	10	.945573336235364	1	373.875	113.491561889648	1
7299	6.94351317258969	216.988078897921	526.71	1	1	1	2	2	1	4	2	3	3	1.33065927686125	0	526.710021972656	216.988082885742	4
7292	5.51867568571559	526.6452755628	177.565	2	1	4	5	3	2	1	1	1	7	1.05760251542048	1	177.565002441406	526.645263671875	1
7287	4.78453671381695	942.126600435916	1184.99	2	1	4	5	3	2	1	1	1	6	.916911656314932	1	1184.98999023438	942.126586914063	1
7280	3.92574967555132	299.196115923258	532.2675	2	1	4	5	3	1	1	1	1	2	.752333162559422	1	532.267517089844	299.196105957031	1
7279	3.73392746569963	338.374564725061	373.28	2	1	2	3	3	2	2	2	1	2	.715572232364199	1	373.279998779297	338.374572753906	2
7275	3.10684189925848	513.285641419743	727.934	2	1	4	5	3	1	2	2	1	3	.595397155910864	1	727.934020996094	513.28564453125	2
7266	6.14562179552622	607.643823608726	1094.72	1	1	1	1	3	1	5	2	3	10	1.17775086631652	0	1094.71997070313	607.643798828125	5
7262	5.65531431153846	375.26	443.08	1	2	1	3	2	1	2	2	1	12	1.08378802850433	0	443.079986572266	375.260009765625	2
7262	6.99760682745469	208.758858196721	230.404	2	1	4	5	3	1	2	2	1	11	1.34102581925503	1	230.404006958008	208.758865356445	2
7262	6.42803311890961	263.190143942664	292.882	2	1	4	5	3	2	1	1	1	2	1.23187235179656	1	292.881988525391	263.190155029297	1
7261	4.50266136499163	320.105455655871	669.37	1	1	1	3	3	1	2	2	1	10	.862892885339805	0	669.369995117188	320.10546875	2
7259	7.8977750223453	494.666381833142	877	1	1	1	2	3	1	3	2	2	4	1.51353462416307	0	877	494.666381835938	3
7259	6.32981808395354	264.269745190534	364.852	1	1	4	5	1	2	2	2	1	4	1.21305036008385	0	364.851989746094	264.269744873047	2
7254	7.11545642149715	1062.80504246898	1184.99	1	1	1	1	3	1	2	2	1	11	1.36361059034843	0	1184.98999023438	1062.80505371094	2
7249	4.16346581604896	92.79	178	2	2	4	4	1	2	3	1	3	7	.797889234788326	1	178	92.7900009155273	3
7249	3.47515021731542	1175	1184.99	1	1	1	1	3	2	4	2	3	2	.665979996035993	0	1184.98999023438	1175	4
7248	3.419842250727	993.881022792755	329.63	1	1	1	1	3	1	4	2	3	5	.655380742171863	0	329.630004882813	993.881042480469	4
7239	5.29611684108135	566.06497014424	604.42	1	1	1	1	3	2	3	2	2	8	1.014951197003	0	604.419982910156	566.06494140625	3
7232	4.54956467157414	499.637805527786	474.625	1	1	2	2	3	2	1	1	1	2	.871881464819405	0	474.625	499.637817382813	1
7232	2.87797732449317	439.45715251482	443.034	2	1	4	5	3	1	2	2	1	9	.5515374033639	1	443.033996582031	439.457153320313	2
7220	4.55118154421005	315.890696320562	272.55	2	1	4	5	3	2	1	1	1	8	.872191323318843	1	272.549987792969	315.890686035156	1
7216	4.07492035009505	1175	592.325	2	1	4	1	3	1	2	2	1	8	.780920325424015	1	592.325012207031	1175	2
7213	5.53648542301903	396.644049904158	505.1575	1	1	2	1	3	1	1	1	1	1	1.06101558479505	0	505.157501220703	396.64404296875	1
7212	4.14750869418627	279.342094908862	481.734	2	1	4	5	3	1	2	2	1	4	.794831201814122	1	481.734008789063	279.342102050781	2
7208	6.93789185912213	422.018785697082	1184.99	1	1	1	1	3	2	1	1	1	7	1.32958200477609	0	1184.98999023438	422.018798828125	1
7208	5.19094282479518	871.175958498408	1184.99	1	1	1	3	3	1	4	2	3	9	.994795581685897	0	1184.98999023438	871.175964355469	4
7206	4.38932913516586	1175	1184.99	1	1	1	1	3	1	4	4	1	8	.841173824795588	0	1184.98999023438	1175	4
7201	6.7470732788643	644.568088825353	399.05	1	1	1	3	2	1	5	2	3	7	1.29301341079403	0	399.049987792969	644.568115234375	5
7199	6.07516472577552	549.626447145066	685.73717948718	1	1	1	2	3	2	1	1	1	7	1.16424842869541	0	685.737182617188	549.62646484375	1
7194	5.34965329109418	250.843915584107	316.5995	2	1	4	5	1	2	1	1	1	6	1.02521095630482	1	316.599487304688	250.84391784668	1
7193	5.7872428172808	625.512376670876	701.31	2	1	2	3	3	1	5	2	3	6	1.10907089118277	1	701.309997558594	625.512390136719	5
7188	5.07645806010386	245.967584288124	192.31	1	1	3	4	3	2	2	2	1	2	.972855648627635	0	192.309997558594	245.967590332031	2
7187	4.40256642593479	339.694542471923	399.4695	2	2	4	5	3	1	1	1	1	4	.843710627610585	1	399.469512939453	339.694549560547	1
7180	5.48236787730644	370.136581179523	503.095	2	1	1	2	3	1	1	1	1	6	1.05064446394405	1	503.095001220703	370.136566162109	1
7178	5.41493590173838	357.801064857472	638.27	1	1	1	3	3	1	3	2	2	11	1.03772175729449	0	638.27001953125	357.801055908203	3
7164	9.9062451312718	314.193942188148	356.67	1	1	1	3	2	1	2	2	1	3	1.89843911218102	0	356.670013427734	314.193939208984	2
7164	7.70445711709758	660.93	401.62	1	1	1	3	2	1	4	4	1	12	1.47648705795166	0	401.619995117188	660.929992675781	4
7161	4.6963040965103	718.588927306598	1184.99	1	1	1	1	3	1	3	2	2	1	.900002701464191	0	1184.98999023438	718.588928222656	3
7160	5.37428058669142	198.615426428606	255.53	2	1	2	3	1	2	2	1	2	9	1.02993054688324	1	255.529998779297	198.615432739258	2
7153	4.57175971107853	260.041585184066	350.61	2	1	2	3	3	2	2	2	1	6	.876134936294538	1	350.609985351563	260.041595458984	2
7148	4.55568970705142	188.323661601224	436	2	1	4	5	3	1	2	2	1	8	.873055270510611	1	436	188.323654174805	2
7145	4.45789216768728	198.928478114478	289.122	1	2	1	2	2	1	1	1	1	2	.854313287918454	0	289.122009277344	198.928482055664	1
7145	5.31392246815554	874.386807570963	1184.99	1	1	1	1	3	1	4	4	1	8	1.01836347869062	0	1184.98999023438	874.386779785156	4
7144	4.61256299999812	424.833947085795	779.24	1	1	1	3	3	1	4	3	2	2	.883954504512777	0	779.239990234375	424.833953857422	4
7142	5.34751541493219	265.769799778512	145.1595	2	2	4	5	3	2	1	1	1	3	1.02480125235856	1	145.15950012207	265.769805908203	1
7140	2.90004711570194	785.177332920112	1184.99	1	1	1	3	2	2	2	2	1	2	.555766872176067	0	1184.98999023438	785.177307128906	2
7139	4.08186368008807	390.05	266.2325	1	1	1	2	3	1	2	2	1	12	.782250949596226	0	266.232513427734	390.049987792969	2
7133	6.20003695751406	391.022219869377	539.852	1	1	1	1	2	1	1	1	1	3	1.18817902253963	0	539.851989746094	391.022216796875	1
7131	3.80900164691836	804.401927867714	754.18	2	1	4	5	3	2	2	2	1	2	.729959496161123	1	754.179992675781	804.401916503906	2
7131	5.13079010728665	951.157299180041	1184.99	1	1	1	1	3	1	4	2	3	7	.983267876676693	0	1184.98999023438	951.157287597656	4
7129	3.80900164691836	186.068104805923	315.62	2	2	4	5	3	1	2	2	1	2	.729959496161123	1	315.619995117188	186.068099975586	2
7128	3.87372593400759	723.0844448	1152.92384615385	1	1	1	1	3	2	5	2	3	12	.742363299669917	0	1152.923828125	723.08447265625	5
7126	6.57359303730277	171.841605567425	144.92	2	1	4	4	2	1	3	2	2	11	1.25976754705789	1	144.919998168945	171.841598510742	3
7125	4.24363937720948	911.088715067681	1184.99	1	1	1	1	3	1	4	2	3	2	.813253746997851	0	1184.98999023438	911.088745117188	4
7124	5.07323512111725	538.136747725203	807.87	1	1	1	3	2	1	4	2	3	4	.972238002552126	0	807.869995117188	538.13671875	4
7124	4.17045114149514	659.601003679749	899.607	2	1	4	1	3	1	2	2	1	4	.799227906995869	1	899.606994628906	659.601013183594	2
7115	5.29077396928248	470.126722896206	730.99	1	1	1	1	3	1	4	3	2	8	1.01392728565617	0	730.989990234375	470.126708984375	4
7111	6.67894718449603	333.105181564123	840.342	2	2	4	5	3	2	1	1	1	4	1.27995768277649	1	840.341979980469	333.105194091797	1
7109	4.48968512907187	243.9	309.15	2	1	1	2	1	2	4	2	3	10	.860406111241999	1	309.149993896484	243.899993896484	4
7107	4.82775138503926	90.5015301903368	206.62	2	2	4	5	3	1	1	1	1	5	.925193343370051	1	206.619995117188	90.5015335083008	1
7106	5.69956734963185	57.7245187757037	79.15	2	2	4	5	1	1	1	1	1	11	1.09226870884649	1	79.1500015258789	57.7245178222656	1
7100	4.95028358508014	700.156199424371	921.9325	1	1	1	1	2	2	3	2	2	5	.94867549205269	0	921.932495117188	700.156188964844	3
7086	6.38186495471447	235.635757300925	392.34	1	1	1	2	3	2	1	1	1	7	1.22302465547124	0	392.339996337891	235.635757446289	1
7081	6.27673859160616	842.659382474685	1093.815	1	1	1	3	3	1	2	2	1	8	1.20287817243942	0	1093.81494140625	842.659362792969	2
7071	4.17045114149514	765.508008136026	790.11	1	1	1	1	3	1	2	2	1	4	.799227906995869	0	790.109985351563	765.507995605469	2
7070	4.81451958727504	166.101295627676	558.642	2	2	4	5	3	1	1	1	1	9	.922657593237968	1	558.642028808594	166.101303100586	1
7062	5.73808382268707	111.090503410142	102.7	2	1	4	5	2	1	1	1	1	2	1.09965003021925	1	102.699996948242	111.09049987793	1
7062	2.83850750238846	341.303228201574	363.475	2	1	4	5	3	1	2	2	1	4	.543973381573457	1	363.475006103516	341.30322265625	2
7060	4.74579706017557	184.119156434481	153.25	1	1	2	3	2	2	2	2	1	8	.909487564472811	0	153.25	184.119155883789	2
7060	4.30384793395034	168.1	71	2	2	4	1	3	2	1	1	1	4	.824792153073024	1	71	168.100006103516	1
7058	4.70475275103949	432.878068121978	571.38	1	1	1	3	2	1	4	2	3	9	.90162180698712	0	571.380004882813	432.878082275391	4
7056	3.91440215627388	249.730050424494	251.792	2	2	4	5	3	1	2	2	1	9	.750158516753969	1	251.792007446289	249.730056762695	2
7056	4.75476909628049	517.238420284205	927.05	2	1	4	5	3	1	2	2	1	10	.91120697117351	1	927.049987792969	517.238403320313	2
7049	4.67573698979116	723.479508469598	338.58	2	1	4	1	3	1	1	1	1	4	.896061208062544	1	338.579986572266	723.4794921875	1
7045	4.26926887434217	63.6392357924462	124.95	2	2	3	4	2	2	3	1	3	7	.818165400115401	1	124.949996948242	63.6392364501953	3
7044	2.17424425956019	839.71	209.124	2	1	4	5	3	1	2	2	1	12	.416673551591611	1	209.123992919922	839.710021972656	2
7035	4.341397352973	706.33208518125	770.799	2	1	4	5	3	1	2	2	1	8	.831988147596443	1	770.799011230469	706.332092285156	2
7034	6.1897944496233	435.740461109501	961.44	1	1	1	1	2	2	2	2	1	5	1.18621614181854	0	961.440002441406	435.740447998047	2
7033	7.76846265513	400.295310964612	383.08	1	1	1	2	2	1	4	2	3	6	1.48875311993446	0	383.079986572266	400.295318603516	4
7032	3.86963502040661	43.16	204.042	2	2	4	5	1	2	1	1	1	5	.74157931438773	1	204.042007446289	43.1599998474121	1
7022	6.07191855857714	733.884050457749	1184.99	1	1	1	1	3	1	2	2	1	9	1.16362633115064	0	1184.98999023438	733.884033203125	2
7017	5.32395479657117	367.901036226481	403.85	1	1	1	2	3	1	1	1	1	5	1.02028608048354	0	403.850006103516	367.901031494141	1
7004	7.5542417248562	507.754182352433	973.49	1	1	1	1	3	2	4	3	2	7	1.4476996847236	0	973.489990234375	507.754180908203	4
7003	4.68828036205292	588.640286486812	231.18	1	1	1	2	2	2	1	1	1	8	.898465027893855	0	231.179992675781	588.640258789063	1
7000	5.59545189717677	1175	1184.99	2	1	1	1	3	1	5	3	3	7	1.07231595737467	1	1184.98999023438	1175	5
6999	3.56194599546969	295.494706632999	219.89	1	1	2	3	3	2	1	1	1	4	.68261359411849	0	219.889999389648	295.494720458984	1
6993	6.08667039988327	204.510398276865	129.95	1	1	2	2	1	2	2	2	1	5	1.16645338339305	0	129.949996948242	204.510391235352	2
6990	3.15546928052507	496.239395019222	636.174	2	1	4	5	3	1	2	2	1	2	.604716138158538	1	636.174011230469	496.239379882813	2
6971	9.56855623291891	475.042164730988	1184.99	1	1	1	1	3	2	2	2	1	10	1.83372419710602	0	1184.98999023438	475.042175292969	2
6963	3.92570120517155	249.14	443.614	2	2	4	5	1	1	2	2	1	1	.752323873665041	1	443.614013671875	249.139999389648	2
6963	6.64598967911896	585.485960475415	857.6	1	1	1	1	2	1	3	2	2	2	1.27364168550219	0	857.599975585938	585.485961914063	3
6957	5.31963479665817	239.877767010893	251.49	2	1	4	5	3	1	2	2	1	8	1.01945819295494	1	251.490005493164	239.87776184082	2
6956	4.27252096793501	164.319872639322	99.85	2	1	4	1	1	2	1	1	1	1	.818788633398175	1	99.8499984741211	164.319869995117	1
6944	3.81273864074896	149.152567578671	190.242	2	2	4	5	1	1	1	1	1	9	.730675656033606	1	190.242004394531	149.152572631836	1
6944	5.26026309219487	505.492265892408	848.48	1	1	1	1	2	1	2	1	2	5	1.00808016178204	0	848.47998046875	505.492279052734	2
6943	6.37060516454974	688.366068579437	764.47	1	1	4	2	3	2	4	2	3	8	1.22086682212869	0	764.469970703125	688.366088867188	4
6937	6.82892281352515	419.679769984115	432.18	1	1	1	3	3	1	4	2	3	6	1.3086991076302	0	432.179992675781	419.679779052734	4
6937	5.15244446551049	990.725138815628	1068.39	1	1	1	1	3	1	4	2	3	11	.987417731647628	0	1068.39001464844	990.725158691406	4
6931	3.74020336382526	304.424375565352	329.21	2	1	4	2	3	1	4	2	3	6	.716774949469205	1	329.209991455078	304.424377441406	4
6930	6.01929649682522	528.108155861426	985.36	1	1	1	1	3	2	2	2	1	4	1.15354180579621	0	985.359985351563	528.108154296875	2
6924	7.28775390678708	150.100359750189	228.555	2	2	4	5	3	2	1	1	1	6	1.39662978992106	1	228.554992675781	150.100357055664	1
6916	3.96440299604762	156.984250182066	140	2	1	4	2	1	1	2	2	1	11	.759740709462759	1	140	156.984252929688	2
6914	6.09720083777547	249.260372726016	464.94	2	1	1	2	3	1	2	1	2	2	1.1684714432026	1	464.940002441406	249.260375976563	2
6914	4.75494159390685	1141.84457080384	967.1975	1	1	1	2	2	1	4	3	2	8	.911240028728244	0	967.197509765625	1141.84460449219	4
6914	5.18875384427357	326.666363566401	416.484	2	2	4	5	3	2	2	2	1	11	.994376084067683	1	416.484008789063	326.666351318359	2
6913	7.47041300337554	735.843489665498	1184.99	1	1	2	3	3	2	4	4	1	3	1.43163469526754	0	1184.98999023438	735.843505859375	4
6908	2.53566314950147	1064.40699538033	1184.99	1	1	1	1	3	1	5	2	3	4	.48593609733456	0	1184.98999023438	1064.40698242188	5
6901	5.77271237346938	733.383218168258	1184.99	1	1	1	1	3	1	3	2	2	11	1.10628626769694	0	1184.98999023438	733.383239746094	3
6897	5.03624444072735	646.889033808352	996.34	1	1	1	1	3	1	4	2	3	10	.965149085055355	0	996.340026855469	646.889038085938	4
6896	3.37409459481914	622.741964511651	799.98	1	1	1	1	3	1	5	2	3	10	.646613632321945	0	799.97998046875	622.741943359375	5
6895	5.71215174552618	474.456474522189	1170.91	1	1	1	3	2	1	3	3	1	8	1.09468039047281	0	1170.91003417969	474.456481933594	3
6893	4.91262723156699	514.769117723029	1177.97	1	1	1	1	3	2	3	3	1	10	.941459004535557	0	1177.96997070313	514.769104003906	3
6893	4.29861401501278	964.16723044095	1184.99	1	1	1	1	3	1	4	2	3	9	.823789121521776	0	1184.98999023438	964.167236328125	4
6871	7.05877932643255	484.541090906483	537.311538461538	1	1	1	1	3	1	1	1	1	3	1.35274895583307	0	537.3115234375	484.541076660156	1
6868	10.7325950378582	358.031015519601	505.12	1	1	1	1	2	1	2	2	1	6	2.05680133340837	0	505.119995117188	358.031005859375	2
